GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0009141	nucleoside triphosphate metabolic process	biological_process	4.85E-10		CHOYP_DANA_GF18010.1.1|m.6864,CHOYP_HS90A.3.3|m.28300,CHOYP_LOC100741247.2.2|m.27816,CHOYP_LOC582178.1.1|m.42729,CHOYP_LOC100123907.1.1|m.2987,CHOYP_VATB.1.2|m.33785,CHOYP_AMPD2.1.2|m.1295,CHOYP_ATPA.1.1|m.50245,CHOYP_AAKG2.1.1|m.55638,CHOYP_LOC100369935.1.1|m.40124,CHOYP_KPYM.1.1|m.33498,CHOYP_BRAFLDRAFT_124275.1.1|m.8900,CHOYP_LOC100371005.1.2|m.2526,CHOYP_DPSE_GA15574.1.1|m.62967,CHOYP_BRAFLDRAFT_61845.1.1|m.37831,CHOYP_VOLCADRAFT_121426.1.1|m.43175,CHOYP_ALF.1.3|m.25601,CHOYP_ISCW_ISCW001592.1.2|m.20852,CHOYP_LOC100368938.2.2|m.53945,CHOYP_LOC100183847.1.2|m.12797,CHOYP_DSIM_GD13354.1.1|m.6235,CHOYP_DERE_GG18317.1.1|m.44727,CHOYP_SAMH1.10.12|m.55275,CHOYP_NDUFA7.2.2|m.57153,CHOYP_BRAFLDRAFT_61507.1.1|m.52347,CHOYP_ODO1.2.2|m.23540,CHOYP_contig_045655|m.53199,CHOYP_VATA.1.1|m.44460,CHOYP_RS17.10.11|m.58728,CHOYP_OLA1.2.2|m.28588,CHOYP_LOC583138.1.1|m.8990,CHOYP_PDHA1.1.1|m.42807,CHOYP_LOC100571875.1.1|m.48861,CHOYP_UCK2.1.1|m.6328,CHOYP_ZGC_73273.1.1|m.18633,CHOYP_AAEL_AAEL009387.1.1|m.66163,CHOYP_BRAFLDRAFT_115040.1.1|m.28389,CHOYP_ATPB.1.1|m.21960,CHOYP_LOC100169460.1.1|m.41302,CHOYP_PGM1.1.1|m.38482,CHOYP_LOC100693867.1.1|m.27278,CHOYP_KPYK.3.4|m.47446,CHOYP_QCR2.1.1|m.35612,CHOYP_PHUM_PHUM477570.1.1|m.2101,CHOYP_LOC100366799.1.2|m.37253,CHOYP_NDK7.1.1|m.64883,CHOYP_RS14.3.6|m.23056,CHOYP_LOC578260.1.1|m.21677,CHOYP_LOC100197511.1.1|m.22053,CHOYP_AAEL_AAEL011273.1.1|m.12717,CHOYP_ENO.1.2|m.7681,CHOYP_SAMH1.12.12|m.66249,CHOYP_DLAT.1.1|m.64812,CHOYP_TXND3.1.4|m.3505,CHOYP_LOC101072646.1.1|m.8800,CHOYP_RPS27L.1.1|m.21535,CHOYP_ALF.2.3|m.40474,CHOYP_ATP5B.1.1|m.22321,CHOYP_ATP7A.1.1|m.23099,CHOYP_LOC100377736.1.1|m.251,CHOYP_LOC657694.1.1|m.34526,CHOYP_ISCW_ISCW012366.1.1|m.3691,CHOYP_K6PF.1.1|m.46882,CHOYP_LOC100493600.1.1|m.58682,CHOYP_NEMVEDRAFT_V1G92762.1.1|m.1253,CHOYP_ATP5C1.1.1|m.16222,CHOYP_BRAFLDRAFT_202318.1.1|m.4330,CHOYP_BRAFLDRAFT_115743.1.1|m.61177,CHOYP_LOC100368866.1.1|m.6804,CHOYP_ATP5H.1.1|m.22927,CHOYP_LOC100369259.1.1|m.7509,CHOYP_ITPA.1.1|m.13655,CHOYP_LOC100645450.1.1|m.39898,CHOYP_LOC100370520.1.1|m.12258,CHOYP_TXND3.4.4|m.64014,CHOYP_PGK1.1.1|m.27254,CHOYP_LOC100743548.1.2|m.18991,CHOYP_PYRG1.1.1|m.13552,CHOYP_GPMA.1.1|m.35689,CHOYP_ISCW_ISCW016254.2.5|m.38599,CHOYP_AT5F1.1.1|m.12896,CHOYP_LOC100879250.1.1|m.24381,CHOYP_KCY.1.1|m.29973,CHOYP_LOC566621.1.1|m.45550,CHOYP_AGAP_AGAP007120.1.1|m.57542,CHOYP_LOC100013725.1.2|m.12740	
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	1.32E-9		CHOYP_DANA_GF18010.1.1|m.6864,CHOYP_HS90A.3.3|m.28300,CHOYP_LOC100741247.2.2|m.27816,CHOYP_LOC582178.1.1|m.42729,CHOYP_VATB.1.2|m.33785,CHOYP_AMPD2.1.2|m.1295,CHOYP_ATPA.1.1|m.50245,CHOYP_AAKG2.1.1|m.55638,CHOYP_KPYM.1.1|m.33498,CHOYP_LOC100371005.1.2|m.2526,CHOYP_DPSE_GA15574.1.1|m.62967,CHOYP_VOLCADRAFT_121426.1.1|m.43175,CHOYP_ALF.1.3|m.25601,CHOYP_PUA1A.1.1|m.6287,CHOYP_ISCW_ISCW001592.1.2|m.20852,CHOYP_DSIM_GD13354.1.1|m.6235,CHOYP_DERE_GG18317.1.1|m.44727,CHOYP_GMPR2.1.1|m.63274,CHOYP_NDUFA7.2.2|m.57153,CHOYP_BRAFLDRAFT_61507.1.1|m.52347,CHOYP_ODO1.2.2|m.23540,CHOYP_contig_045655|m.53199,CHOYP_ATIC.1.1|m.17816,CHOYP_LOC756760.1.1|m.1259,CHOYP_VATA.1.1|m.44460,CHOYP_RS17.10.11|m.58728,CHOYP_OLA1.2.2|m.28588,CHOYP_LOC583138.1.1|m.8990,CHOYP_PDHA1.1.1|m.42807,CHOYP_LOC100571875.1.1|m.48861,CHOYP_GUAA.1.1|m.18809,CHOYP_LOC583890.1.1|m.14405,CHOYP_AAEL_AAEL009387.1.1|m.66163,CHOYP_BRAFLDRAFT_115040.1.1|m.28389,CHOYP_PUR8.1.1|m.2748,CHOYP_ATPB.1.1|m.21960,CHOYP_PDE2A.3.3|m.60225,CHOYP_GUK1.1.1|m.48140,CHOYP_LOC100169460.1.1|m.41302,CHOYP_PGM1.1.1|m.38482,CHOYP_BRAFLDRAFT_117612.1.1|m.28286,CHOYP_LOC100693867.1.1|m.27278,CHOYP_IMDH3.1.1|m.51789,CHOYP_PRPS1.1.1|m.10083,CHOYP_KPYK.3.4|m.47446,CHOYP_QCR2.1.1|m.35612,CHOYP_PHUM_PHUM477570.1.1|m.2101,CHOYP_LOC100366799.1.2|m.37253,CHOYP_RS14.3.6|m.23056,CHOYP_LOC578260.1.1|m.21677,CHOYP_HPRT.1.1|m.61881,CHOYP_LOC100197511.1.1|m.22053,CHOYP_ENO.1.2|m.7681,CHOYP_DLAT.1.1|m.64812,CHOYP_LOC101072646.1.1|m.8800,CHOYP_RPS27L.1.1|m.21535,CHOYP_ALF.2.3|m.40474,CHOYP_ATP5B.1.1|m.22321,CHOYP_ATP7A.1.1|m.23099,CHOYP_LOC100377736.1.1|m.251,CHOYP_LOC657694.1.1|m.34526,CHOYP_ISCW_ISCW012366.1.1|m.3691,CHOYP_K6PF.1.1|m.46882,CHOYP_ADA.1.1|m.5625,CHOYP_NEMVEDRAFT_V1G92762.1.1|m.1253,CHOYP_ATP5C1.1.1|m.16222,CHOYP_BRAFLDRAFT_202318.1.1|m.4330,CHOYP_BRAFLDRAFT_115743.1.1|m.61177,CHOYP_LOC100371695.1.1|m.10063,CHOYP_LOC100368866.1.1|m.6804,CHOYP_ATP5H.1.1|m.22927,CHOYP_LOC100370520.1.1|m.12258,CHOYP_PGK1.1.1|m.27254,CHOYP_SAP.1.2|m.13958,CHOYP_LOC100743548.1.2|m.18991,CHOYP_GPMA.1.1|m.35689,CHOYP_ISCW_ISCW016254.2.5|m.38599,CHOYP_PUR2.1.1|m.17810,CHOYP_AT5F1.1.1|m.12896,CHOYP_LOC100879250.1.1|m.24381	
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	1.32E-9		CHOYP_DANA_GF18010.1.1|m.6864,CHOYP_HS90A.3.3|m.28300,CHOYP_LOC100741247.2.2|m.27816,CHOYP_LOC582178.1.1|m.42729,CHOYP_VATB.1.2|m.33785,CHOYP_AMPD2.1.2|m.1295,CHOYP_ATPA.1.1|m.50245,CHOYP_AAKG2.1.1|m.55638,CHOYP_KPYM.1.1|m.33498,CHOYP_LOC100371005.1.2|m.2526,CHOYP_DPSE_GA15574.1.1|m.62967,CHOYP_VOLCADRAFT_121426.1.1|m.43175,CHOYP_ALF.1.3|m.25601,CHOYP_PUA1A.1.1|m.6287,CHOYP_ISCW_ISCW001592.1.2|m.20852,CHOYP_DSIM_GD13354.1.1|m.6235,CHOYP_DERE_GG18317.1.1|m.44727,CHOYP_GMPR2.1.1|m.63274,CHOYP_NDUFA7.2.2|m.57153,CHOYP_BRAFLDRAFT_61507.1.1|m.52347,CHOYP_ODO1.2.2|m.23540,CHOYP_contig_045655|m.53199,CHOYP_ATIC.1.1|m.17816,CHOYP_LOC756760.1.1|m.1259,CHOYP_VATA.1.1|m.44460,CHOYP_RS17.10.11|m.58728,CHOYP_OLA1.2.2|m.28588,CHOYP_LOC583138.1.1|m.8990,CHOYP_PDHA1.1.1|m.42807,CHOYP_LOC100571875.1.1|m.48861,CHOYP_GUAA.1.1|m.18809,CHOYP_LOC583890.1.1|m.14405,CHOYP_AAEL_AAEL009387.1.1|m.66163,CHOYP_BRAFLDRAFT_115040.1.1|m.28389,CHOYP_PUR8.1.1|m.2748,CHOYP_ATPB.1.1|m.21960,CHOYP_PDE2A.3.3|m.60225,CHOYP_GUK1.1.1|m.48140,CHOYP_LOC100169460.1.1|m.41302,CHOYP_PGM1.1.1|m.38482,CHOYP_BRAFLDRAFT_117612.1.1|m.28286,CHOYP_LOC100693867.1.1|m.27278,CHOYP_IMDH3.1.1|m.51789,CHOYP_PRPS1.1.1|m.10083,CHOYP_KPYK.3.4|m.47446,CHOYP_QCR2.1.1|m.35612,CHOYP_PHUM_PHUM477570.1.1|m.2101,CHOYP_LOC100366799.1.2|m.37253,CHOYP_RS14.3.6|m.23056,CHOYP_LOC578260.1.1|m.21677,CHOYP_HPRT.1.1|m.61881,CHOYP_LOC100197511.1.1|m.22053,CHOYP_ENO.1.2|m.7681,CHOYP_DLAT.1.1|m.64812,CHOYP_LOC101072646.1.1|m.8800,CHOYP_RPS27L.1.1|m.21535,CHOYP_ALF.2.3|m.40474,CHOYP_ATP5B.1.1|m.22321,CHOYP_ATP7A.1.1|m.23099,CHOYP_LOC100377736.1.1|m.251,CHOYP_LOC657694.1.1|m.34526,CHOYP_ISCW_ISCW012366.1.1|m.3691,CHOYP_K6PF.1.1|m.46882,CHOYP_ADA.1.1|m.5625,CHOYP_NEMVEDRAFT_V1G92762.1.1|m.1253,CHOYP_ATP5C1.1.1|m.16222,CHOYP_BRAFLDRAFT_202318.1.1|m.4330,CHOYP_BRAFLDRAFT_115743.1.1|m.61177,CHOYP_LOC100371695.1.1|m.10063,CHOYP_LOC100368866.1.1|m.6804,CHOYP_ATP5H.1.1|m.22927,CHOYP_LOC100370520.1.1|m.12258,CHOYP_PGK1.1.1|m.27254,CHOYP_SAP.1.2|m.13958,CHOYP_LOC100743548.1.2|m.18991,CHOYP_GPMA.1.1|m.35689,CHOYP_ISCW_ISCW016254.2.5|m.38599,CHOYP_PUR2.1.1|m.17810,CHOYP_AT5F1.1.1|m.12896,CHOYP_LOC100879250.1.1|m.24381	
